,STATEFP,COUNTYFP,PRECINCT,G18USSRCRA_x,G18USSDHEI_x,G18USSOWRI_x,G18HALRARM_x,G18HALDSCH_x,G18HALITUT_x,G18HALOWRI_x,G18SOSDBOS_x,G18SOSICOA_x,G18SOSIJAE_x,G18SOSOWRI_x,G18ATGRSTE_x,G18ATGDTHO_x,G18ATGOWRI_x,G18AGRRGOE_x,G18AGRDDOT_x,G18AGROWRI_x,G18PSCRCHR_x,G18PSCDBRA_x,G18PSCOWRI_x,G18PSCRKRO_x,G18PSCDBUC_x,G18PSCOWR2_x,G18TAXRRAU_x,G18TAXDOVE_x,G18TAXOWRI_x,geometry,join_col,join_col_x,County,Precinct,G18USSRCRA_y,G18USSDHEI_y,G18USSOWRI_y,G18HALRARM_y,G18HALDSCH_y,G18HALITUT_y,G18HALOWRI_y,G18SOSDBOS_y,G18SOSICOA_y,G18SOSIJAE_y,G18SOSOWRI_y,G18ATGRSTE_y,G18ATGDTHO_y,G18ATGOWRI_y,G18AGRRGOE_y,G18AGRDDOT_y,G18AGROWRI_y,G18PSCRCHR_y,G18PSCDBRA_y,G18PSCOWRI_y,G18PSCRKRO_y,G18PSCDBUC_y,G18PSCOWR2_y,G18TAXRRAU_y,G18TAXDOVE_y,G18TAXOWRI_y,join_col_y,_merge
11,38,047,Precinct 04 - Lehr Com Cent.,49.0,7.0,1.0,49.0,8.0,0.0,0.0,11.0,6.0,38.0,0.0,45.0,8.0,0.0,51.0,5.0,0.0,43.0,12.0,0.0,50.0,5.0,0.0,44.0,12.0,0.0,"POLYGON ((-99.54023599999999 46.402154, -99.540217 46.402684, -99.53978599999999 46.415117, -99.53931 46.428176, -99.53975799999999 46.457392, -99.539372 46.457398, -99.520815 46.45728, -99.518444 46.457041, -99.518344 46.456993, -99.50650499999999 46.457031, -99.50612699999999 46.457005, -99.50505799999999 46.457024, -99.504628 46.457046, -99.503316 46.45702199999999, -99.502556 46.456992, -99.502067 46.45697999999999, -99.49937199999999 46.456972, -99.498593 46.456982, -99.497828 46.456983, -99.497596 46.456975, -99.497406 46.456968, -99.494491 46.45697699999999, -99.494232 46.456971, -99.493848 46.456954, -99.493618 46.456926, -99.49344599999999 46.456889, -99.49318 46.456794, -99.49275399999999 46.456599, -99.49212 46.45628199999999, -99.491489 46.455952, -99.491367 46.455897, -99.491242 46.455863, -99.491074 46.455839, -99.490763 46.455817, -99.49014199999999 46.455782, -99.489284 46.455695, -99.48902299999999 46.455682, -99.488811 46.455693, -99.488455 46.455772, -99.48775099999999 46.456048, -99.487257 46.456275, -99.48701199999999 46.456401, -99.486526 46.456747, -99.486363 46.456851, -99.48625799999999 46.45690399999999, -99.486143 46.456913, -99.48567 46.456922, -99.477301 46.456902, -99.47714099999999 46.456929, -99.476727 46.457099, -99.476603 46.45714599999999, -99.476394 46.457218, -99.47614 46.45729799999999, -99.47590699999999 46.457344, -99.475792 46.45736, -99.47564899999999 46.45737, -99.475426 46.457359, -99.47518199999999 46.457322, -99.47492899999999 46.457268, -99.47389899999999 46.45696, -99.47358899999999 46.456894, -99.47339599999999 46.456878, -99.47326099999999 46.456858, -99.473011 46.456843, -99.470136 46.456839, -99.46964 46.456858, -99.46937299999999 46.45688699999999, -99.46914199999999 46.456927, -99.468738 46.457047, -99.468158 46.457287, -99.467687 46.457494, -99.46746499999999 46.45758499999999, -99.46718199999999 46.45767499999999, -99.467001 46.457709, -99.466751 46.457736, -99.466505 46.457749, -99.46623199999999 46.457741, -99.466076 46.457704, -99.46589299999999 46.457648, -99.46563399999999 46.457546, -99.46538199999999 46.457412, -99.464985 46.457155, -99.464776 46.457029, -99.464658 46.456982, -99.464519 46.456939, -99.464378 46.456911, -99.464113 46.45689, -99.46386099999999 46.456883, -99.46314199999999 46.456889, -99.45635899999999 46.456862, -99.455727 46.456868, -99.455726 46.457048, -99.41386199999999 46.456883, -99.413923 46.465568, -99.41392499999999 46.465807, -99.413929 46.467702, -99.413935 46.47067999999999, -99.41376699999999 46.489677, -99.413679 46.490051, -99.413675 46.490398, -99.41366599999999 46.490427, -99.41364299999999 46.490458, -99.41363 46.490485, -99.413569 46.490562, -99.41362699999999 46.491741, -99.413619 46.49312, -99.413617 46.493402, -99.413461 46.497974, -99.41360899999999 46.49811, -99.413657 46.498173, -99.41368299999999 46.498227, -99.41370599999999 46.498352, -99.41370099999999 46.498622, -99.413698 46.499903, -99.41367699999999 46.500056, -99.413647 46.500176, -99.401572 46.500128, -99.39287299999999 46.500169, -99.38657699999999 46.500179, -99.37447899999999 46.500166, -99.374422 46.499975, -99.372469 46.49997399999999, -99.37249799999999 46.500107, -99.371972 46.500142, -99.371577 46.500135, -99.371151 46.500133, -99.36763099999999 46.50013999999999, -99.367137 46.500133, -99.366872 46.500129, -99.36586199999999 46.50015, -99.363861 46.500169, -99.363214 46.500184, -99.36279399999999 46.50018499999999, -99.362568 46.500177, -99.36224199999999 46.500187, -99.36169599999999 46.50018, -99.361627 46.500172, -99.361581 46.500158, -99.361526 46.500124, -99.36102299999999 46.500125, -99.35955199999999 46.500129, -99.355752 46.500139, -99.33112 46.500205, -99.288433 46.500319, -99.288484 46.495667, -99.288528 46.491619, -99.28813199999999 46.491619, -99.287999 46.491459, -99.288032 46.491162, -99.28842999999999 46.490796, -99.28818299999999 46.481505, -99.288434 46.481195, -99.28866599999999 46.480601, -99.28893099999999 46.480052, -99.288865 46.479389, -99.288766 46.479184, -99.28870000000001 46.478886, -99.28836899999999 46.478818, -99.28840199999999 46.478338, -99.288799 46.477835, -99.28880000000001 46.477355, -99.28870000000001 46.477286, -99.288568 46.476509, -99.288403 46.476098, -99.288403 46.475412, -99.28823 46.475356, -99.28827799999999 46.473005, -99.28816599999999 46.469639, -99.288161 46.469471, -99.287747 46.456794, -99.28755199999999 46.442608, -99.28752999999999 46.441013, -99.28746099999999 46.435978, -99.287356 46.428447, -99.28814799999999 46.427855, -99.288157 46.426155, -99.288062 46.426195, -99.28818699999999 46.414572, -99.28815899999999 46.414035, -99.288162 46.413583, -99.288157 46.413508, -99.288061 46.413508, -99.28830000000001 46.41177099999999, -99.28815899999999 46.41164, -99.28817099999999 46.403517, -99.28813199999999 46.384529, -99.288231 46.384505, -99.28832199999999 46.38446, -99.28837299999999 46.384424, -99.28840799999999 46.384382, -99.28844199999999 46.384322, -99.288467 46.384265, -99.28847999999999 46.384179, -99.28850899999999 46.382274, -99.288501 46.379897, -99.288501 46.379147, -99.288484 46.376962, -99.288445 46.3718, -99.288467 46.371029, -99.28845199999999 46.369902, -99.28845799999999 46.36928899999999, -99.288434 46.368069, -99.28837799999999 46.35668, -99.28840000000001 46.355669, -99.288409 46.352973, -99.288432 46.345593, -99.288454 46.344726, -99.28846899999999 46.341805, -99.288467 46.34117, -99.28849099999999 46.34014699999999, -99.288529 46.33235, -99.288512 46.331515, -99.288539 46.330306, -99.28854699999999 46.326678, -99.28855799999999 46.325882, -99.288529 46.322167, -99.288546 46.321593, -99.288539 46.320985, -99.28854199999999 46.320327, -99.288524 46.319376, -99.288511 46.31227699999999, -99.28851 46.311545, -99.288507 46.309746, -99.28853099999999 46.308629, -99.288535 46.306303, -99.288518 46.30504, -99.288529 46.304576, -99.28852499999999 46.298775, -99.288524 46.297854, -99.288522 46.293421, -99.28851999999999 46.292096, -99.288535 46.291208, -99.288527 46.289655, -99.288552 46.288692, -99.28854699999999 46.287805, -99.288568 46.286862, -99.28855999999999 46.285951, -99.28856999999999 46.284564, -99.28855799999999 46.284411, -99.288557 46.28338, -99.29075499999999 46.283379, -99.29535199999999 46.283363, -99.29708099999999 46.283368, -99.30613 46.283363, -99.30927899999999 46.28335, -99.309415 46.283356, -99.309606 46.283365, -99.316417 46.283365, -99.32189299999999 46.283364, -99.32378799999999 46.283367, -99.325504 46.283354, -99.32696 46.283354, -99.33181399999999 46.283355, -99.332764 46.283345, -99.33398099999999 46.283361, -99.336513 46.283349, -99.33693599999999 46.283352, -99.337369 46.283339, -99.33825299999999 46.283335, -99.341792 46.283338, -99.34187 46.283351, -99.34196999999999 46.283359, -99.344487 46.283347, -99.34647099999999 46.28335999999999, -99.348247 46.283358, -99.34834699999999 46.283358, -99.34890399999999 46.283362, -99.349035 46.283363, -99.349068 46.283362, -99.34997299999999 46.283338, -99.35010199999999 46.283321, -99.35014699999999 46.283308, -99.350253 46.283258, -99.35032099999999 46.283242, -99.35084999999999 46.28323, -99.351557 46.283226, -99.352341 46.283223, -99.352977 46.283232, -99.353731 46.283217, -99.353922 46.283213, -99.35445399999999 46.283231, -99.355502 46.283244, -99.355599 46.283247, -99.355801 46.283254, -99.35597799999999 46.28326, -99.35601699999999 46.283261, -99.356161 46.283266, -99.35631699999999 46.283271, -99.35638399999999 46.283271, -99.35645199999999 46.283272, -99.35665399999999 46.283273, -99.35707499999999 46.283281, -99.35784 46.283295, -99.35821199999999 46.283294, -99.358599 46.283376, -99.35968 46.28337399999999, -99.360722 46.283373, -99.36144399999999 46.283375, -99.36335799999999 46.283376, -99.36437599999999 46.283363, -99.36472499999999 46.283358, -99.36486099999999 46.283362, -99.373172 46.28337399999999, -99.37385499999999 46.283379, -99.37683199999999 46.283392, -99.391948 46.283458, -99.39272899999999 46.283449, -99.39304299999999 46.28344999999999, -99.39334799999999 46.283465, -99.39618499999999 46.283418, -99.398437 46.283417, -99.399193 46.283398, -99.400249 46.283392, -99.40057299999999 46.283394, -99.400959 46.283378, -99.412612 46.283358, -99.413949 46.28337, -99.415015 46.283347, -99.416859 46.283337, -99.41732999999999 46.283335, -99.418447 46.283334, -99.44120199999999 46.283274, -99.45602599999999 46.283235, -99.4563 46.283238, -99.456801 46.283236, -99.45817799999999 46.283231, -99.459074 46.283236, -99.45937499999999 46.283233, -99.460999 46.28320799999999, -99.461089 46.283221, -99.461401 46.283229, -99.46155899999999 46.283233, -99.46239299999999 46.283227, -99.464833 46.283227, -99.47116299999999 46.283226, -99.47323 46.283218, -99.473806 46.283216, -99.474682 46.283221, -99.47575499999999 46.283219, -99.479739 46.283223, -99.48004999999999 46.283245, -99.48016 46.283263, -99.481888 46.283264, -99.490551 46.28329, -99.490815 46.283234, -99.49106599999999 46.283214, -99.49147699999999 46.283201, -99.49819099999999 46.283198, -99.50039199999999 46.283188, -99.50062699999999 46.283187, -99.50120899999999 46.28319399999999, -99.50209099999999 46.283187, -99.50339099999999 46.283193, -99.506017 46.283192, -99.507171 46.283192, -99.508612 46.283192, -99.515703 46.28319, -99.519024 46.283189, -99.52427399999999 46.283167, -99.529043 46.283148, -99.52942499999999 46.283146, -99.53368599999999 46.283129, -99.54002299999999 46.283114, -99.540037 46.283761, -99.540015 46.290131, -99.539987 46.291611, -99.53997699999999 46.297663, -99.53993 46.297812, -99.539908 46.297946, -99.539948 46.30077, -99.539903 46.303612, -99.539912 46.304176, -99.539908 46.304378, -99.539889 46.304669, -99.539868 46.304886, -99.539844 46.30498799999999, -99.539816 46.305005, -99.539789 46.305012, -99.54004599999999 46.305387, -99.539996 46.31225999999999, -99.539861 46.323246, -99.540082 46.323415, -99.53966299999999 46.331231, -99.53997 46.33690499999999, -99.539851 46.341429, -99.53984 46.343217, -99.53922399999999 46.343257, -99.53902599999999 46.343372, -99.53900899999999 46.343459, -99.53933099999999 46.343905, -99.540003 46.344836, -99.539647 46.36494099999999, -99.539591 46.370333, -99.53954899999999 46.372989, -99.540083 46.374975, -99.540162 46.380035, -99.540223 46.384257, -99.54020399999999 46.399232, -99.540234 46.399635, -99.540235 46.400142, -99.54023599999999 46.402154))",047-Precinct 04 - Lehr Com Cent.,047-Precinct 04 - Lehr Com Cent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only
